Date;CowID;LamenessSchema;Drug;LamenessDays
24.10.2019;RU3110204130223;Нет схемы;ЯЗВ+К.4Q;0
24.10.2019;RU3101090116740;Нет схемы;ЯЗВАР.4Q;0
24.10.2019;RU3101090119223;Нет схемы;ЯЗВАР.3Q;0
24.10.2019;NL0931406090;Нет схемы;ЯЗВАР.3Q;0
24.10.2019;NL0878285172;Нет схемы;ЯЗВАР.4Q;0
25.10.2019;RU3101090127955;Нет схемы;ЯЗВАР.3Q;0
25.10.2019;RU3110204120277;Нет схемы;ЯЗВАР13Q;0
26.10.2019;RU3101090127836;Нет схемы;ЯЗВАР.34;0
26.10.2019;RU3101090116342;Нет схемы;ЯЗВАР.3Q;0
26.10.2019;RU3101090117056;Нет схемы;ЯЗВАР.3Q;0
26.10.2019;RU3101150108515;Нет схемы;С3.41.3Q;0
26.10.2019;RU3111005016612;Нет схемы;ЯЗВАР.2Q;0
26.10.2019;RU3101090115930;Нет схемы;ЯЗВАР.34;0
26.10.2019;RU3101090102525;Нет схемы;ЯЗВАР.3Q;0
26.10.2019;RU3101150106558;Нет схемы;С3.41.2Q;0
27.10.2019;RU3101090124300;Нет схемы;ЯЗВАР.3Q;0
27.10.2019;NL0878285172;Нет схемы;СХ3.5.4Q;0
27.10.2019;RU3101090116828;Нет схемы;ЯЗВАР.34;0
27.10.2019;RU3101090117675;Нет схемы;ЯЗВАР.3Q;0
27.10.2019;RU3101090117497;Нет схемы;ЯЗВАР.3Q;0
28.10.2019;RU3101090126048;Нет схемы;ЯЗВАР.4Q;0
28.10.2019;RU3101090118449;Нет схемы;КЛУБН34Q;0
28.10.2019;RU3110204130572;Нет схемы;ЯЗВ+К.3Q;0
28.10.2019;RU3111005007622;Нет схемы;ЯЗВАР.4Q;0
29.10.2019;HU3372974186;Нет схемы;ЯЗВАР.2Q;0
29.10.2019;RU3110204120458;Нет схемы;ЯЗВ+К.2Q;0
30.10.2019;HU3372974186;Нет схемы;C3.41.1Q;0
30.10.2019;RU3101090117056;Нет схемы;ЯЗВАР.3Q;0
30.10.2019;RU3101090119285;Нет схемы;ЯЗВАР.3Q;0
30.10.2019;NL0722472604;Нет схемы;КЛУБН.34;0
30.10.2019;NL0869187535;Нет схемы;C3.42.3Q;0
30.10.2019;NL0738324133;Нет схемы;ЯЗВАР.3Q;0
30.10.2019;RU3111005007105;Нет схемы;ЯЗВАР.3Q;0
30.10.2019;RU3101090117675;Нет схемы;ЯЗВАР.3Q;0
30.10.2019;NL0644984641;Нет схемы;ЯЗВАР.3Q;0
30.10.2019;RU3101150173924;Нет схемы;С3.41.3Q;0
30.10.2019;NL0713748743;Нет схемы;ЯЗВАР.3Q;0
31.10.2019;RU3101050305116;Нет схемы;СХ3.5.3Q;0
31.10.2019;RU3101150106558;Нет схемы;С3.41.2Q;0
01.11.2019;RU3101090102525;Нет схемы;ЯЗВАР.3Q;0
01.11.2019;RU3110204120277;Нет схемы;ЯЗВАР13Q;0
01.11.2019;RU3110204130223;Нет схемы;ЯЗВ+К.4Q;0
01.11.2019;NL0713748743;Нет схемы;ЯЗВАР.3Q;0
01.11.2019;RU3101090115930;Нет схемы;ЯЗВАР.3Q;0
01.11.2019;NL0722472604;Нет схемы;КЛУБН34Q;0
01.11.2019;NL0644984641;Нет схемы;ЯЗВАР.3Q;0
01.11.2019;RU3101150140164;Нет схемы;С3.42.4Q;0
01.11.2019;RU3111005007105;Нет схемы;ЯЗВАР.3Q;0
01.11.2019;NL0738324133;Нет схемы;ЯЗВАР.3Q;0
01.11.2019;RU3101090128615;Нет схемы;C3.41.3Q;0
02.11.2019;RU3101150173924;Нет схемы;ЯЗВАР.3Q;0
03.11.2019;RU3101090119101;Нет схемы;ЯЗВАР.4Q;0
03.11.2019;RU3101090124300;Нет схемы;ЯЗВАР.3Q;0
03.11.2019;RU3101090126048;Нет схемы;ЯЗВАР.4Q;0
03.11.2019;RU3101090116177;Нет схемы;ЯЗВАР.2Q;0
05.11.2019;RU3101150173892;Нет схемы;СХ3.5.4Q;0
05.11.2019;RU3101090115930;Нет схемы;ЯЗВАР34Q;0
05.11.2019;RU3101090102525;Нет схемы;ЯЗВАР.3Q;0
05.11.2019;RU3101150173924;Нет схемы;С3.42.3Q;0
05.11.2019;RU3110204120277;Нет схемы;ЯЗВАР13Q;0
05.11.2019;RU3101090117056;Нет схемы;ЯЗВАР.3Q;0
05.11.2019;RU3101090124434;Нет схемы;ЯЗВАР.4Q;0
06.11.2019;RU3101090119285;Нет схемы;ЯЗВАР.3Q;0
06.11.2019;NL0738324133;Нет схемы;ЯЗВАР.3Q;0
06.11.2019;NL0644984641;Нет схемы;ЯЗВАР.3Q;0
06.11.2019;RU3111005007105;Нет схемы;ЯЗВАР.3Q;0
06.11.2019;NL0722472604;Нет схемы;КЛУБН.34;0
06.11.2019;RU3101090117675;Нет схемы;ЯЗВАР.3Q;0
06.11.2019;RU3101150106558;Нет схемы;С3.42.2Q;0
08.11.2019;RU3111005007105;Нет схемы;ЯЗВАР.3Q;0
08.11.2019;RU3101090119802;Нет схемы;С3.42.4Q;0
08.11.2019;RU3110204120458;Нет схемы;ЯЗВАР.2Q;0
08.11.2019;NL0644984641;Нет схемы;ЯЗВАР.3Q;0
08.11.2019;NL0869187535;Нет схемы;C3.41.3Q;0
08.11.2019;NL0722472604;Нет схемы;КЛУБН34Q;0
08.11.2019;NL0713748743;Нет схемы;ЯЗВАР.3Q;0
08.11.2019;RU3110204130572;Нет схемы;ЯЗВАР.3Q;0
09.11.2019;RU3101090127675;Нет схемы;ЯЗВ+К.1Q;0
09.11.2019;RU3101090117787;Нет схемы;ЯЗВАР.3Q;0
09.11.2019;RU3101150173924;Нет схемы;ЯЗВАР.3Q;0
09.11.2019;RU3101090124447;Нет схемы;ЯЗВАР.3Q;0
10.11.2019;RU3101090124434;Нет схемы;ЯЗВАР.4Q;0
10.11.2019;RU3101090128295;Нет схемы;КЛУБН.4Q;0
10.11.2019;RU3101050305116;Нет схемы;С3.42.1Q;0
11.11.2019;RU3111005007047;Нет схемы;ЯЗВАР.3Q;0
11.11.2019;DE0035869050;Нет схемы;С3.41.1Q;0
12.11.2019;NL0625576892;Нет схемы;ЯЗВАР.3Q;0
12.11.2019;RU3110204130223;Нет схемы;ЯЗВАР.4Q;0
12.11.2019;RU3110204120458;Нет схемы;ЯЗВАР.2Q;0
12.11.2019;RU3110204130572;Нет схемы;ЯЗВАР.3Q;0
13.11.2019;RU3101090117056;Нет схемы;ЯЗВАР.3Q;0
13.11.2019;RU3101090127020;Нет схемы;ЯЗВАР.3Q;0
13.11.2019;RU3101090127052;Нет схемы;СХ3.5.4Q;0
13.11.2019;RU3110204121217;Нет схемы;ЯЗВ+К.1Q;0
13.11.2019;RU3101090127955;Нет схемы;ЯЗВАР.3Q;0
13.11.2019;RU3101090115930;Нет схемы;ЯЗВАР.3Q;0
14.11.2019;RU3101090117675;Нет схемы;ЯЗВАР.3Q;0
15.11.2019;RU3110204130223;Нет схемы;ЯЗВАР.4Q;0
15.11.2019;RU3110204130572;Нет схемы;ЯЗВАР.3Q;0
15.11.2019;RU3101150173924;Нет схемы;ЯЗВАР.3Q;0
15.11.2019;RU3110204120458;Нет схемы;ЯЗВАР.2Q;0
15.11.2019;RU3101090127955;Нет схемы;ЯЗВАР.3Q;0
15.11.2019;RU3110204121217;Нет схемы;ЯЗВАР.1Q;0
15.11.2019;RU3101100546878;Нет схемы;C3.41.1Q;0
16.11.2019;DE0035869050;Нет схемы;С3.41.1Q;0
16.11.2019;RU3101090124669;Нет схемы;ЯЗВАР.4Q;0
17.11.2019;RU3101090119802;Нет схемы;С3.42.4Q;0
17.11.2019;DE0035869050;Нет схемы;ЯЗВАР.3Q;0
17.11.2019;RU3101090115930;Нет схемы;ЯЗВАР.3Q;0
18.11.2019;RU3101090117675;Нет схемы;ЯЗВАР.3Q;0
18.11.2019;RU3110204120912;Нет схемы;ЯЗВАР.3Q;0
18.11.2019;RU3101090127652;Нет схемы;ЯЗВ+К.4Q;0
18.11.2019;RU3101090127010;Нет схемы;ЯЗВ+К.1Q;0
18.11.2019;RU3101090127675;Нет схемы;ЯЗВАР.1Q;0
19.11.2019;RU3110204120458;Нет схемы;ЯЗВАР.2Q;0
19.11.2019;RU3110204130223;Нет схемы;ЯЗВАР.4Q;0
19.11.2019;RU3101090124434;Нет схемы;ЯЗВАР.4Q;0
19.11.2019;RU3110204130572;Нет схемы;ЯЗВАР.3Q;0
19.11.2019;RU3110204121217;Нет схемы;ЯЗВАР.1Q;0
19.11.2019;RU3101090115842;Нет схемы;КЛУБН.4Q;0
19.11.2019;RU3111005007226;Нет схемы;КЛУБН.4Q;0
20.11.2019;NL0644763273;Нет схемы;КЛУБН.4Q;0
20.11.2019;RU3101090115930;Нет схемы;ЯЗВАР.3Q;0
20.11.2019;RU3101090127652;Нет схемы;ЯЗВАР.4Q;0
21.11.2019;RU3110204121060;Нет схемы;ЯЗВ+К.4Q;0
21.11.2019;RU3101090127955;Нет схемы;ЯЗВАР.3Q;0
21.11.2019;DE0035869050;Нет схемы;С3.41.1Q;0
21.11.2019;RU3101090126048;Нет схемы;ЯЗВАР.4Q;0
21.11.2019;RU3101150173924;Нет схемы;ЯЗВАР.3Q;0
21.11.2019;RU3101090115930;Нет схемы;ЯЗВАР.3Q;0
22.11.2019;RU3110204012804;Нет схемы;ЯЗВАР.4Q;0
22.11.2019;RU3110204130223;Нет схемы;ЯЗВАР.4Q;0
22.11.2019;RU3110204130572;Нет схемы;ЯЗВАР.3Q;0
22.11.2019;RU3101100546878;Нет схемы;C3.42.1Q;0
22.11.2019;NL0742985216;Нет схемы;ЯЗВАР.1Q;0
22.11.2019;RU3101090117675;Нет схемы;ЯЗВАР.3Q;0
22.11.2019;RU3101150108515;Нет схемы;ЯЗВАР.3Q;0
22.11.2019;RU3101090124669;Нет схемы;ЯЗВАР.4Q;0
22.11.2019;RU3110204120458;Нет схемы;ЯЗВАР.2Q;0
23.11.2019;RU3101090126045;Нет схемы;ЯЗВАР.4Q;0
23.11.2019;RU3101090126192;Нет схемы;ЯЗВАР.3Q;0
23.11.2019;RU3111005048029;Нет схемы;C3.42.4Q;0
23.11.2019;RU3101090125369;Нет схемы;ЯЗВАР.4Q;0
25.11.2019;RU3101090124434;Нет схемы;ЯЗВАР.4Q;0
25.11.2019;NL0713748743;Нет схемы;ЯЗВАР.3Q;0
25.11.2019;RU3111005007090;Нет схемы;ЯЗВАР.3Q;0
25.11.2019;RU3101150173924;Нет схемы;С3.42.3Q;0
25.11.2019;NL0724182844;Нет схемы;КЛУБН.4Q;0
25.11.2019;RU3111005008274;Нет схемы;ЯЗВАР.3Q;0
26.11.2019;RU3110204121060;Нет схемы;ЯЗВ+К.4Q;0
26.11.2019;RU3110204130572;Нет схемы;ЯЗВ+К.3Q;0
26.11.2019;RU3101090127652;Нет схемы;ЯЗВАР.4Q;0
26.11.2019;RU3101090124434;Нет схемы;ЯЗВАР.3Q;0
26.11.2019;RU3101100548298;Нет схемы;С3.41.1Q;0
26.11.2019;RU3110204122474;Нет схемы;С3.41.1Q;0
27.11.2019;RU3111005007079;Нет схемы;ЯЗВАР.3Q;0
27.11.2019;RU3110204012804;Нет схемы;ЯЗВАР.4Q;0
27.11.2019;RU3101090127010;Нет схемы;ЯЗВАР.1Q;0
27.11.2019;RU3101090119825;Нет схемы;СХ3.5.3Q;0
27.11.2019;RU3101090125202;Нет схемы;ЯЗВ+К.3Q;0
28.11.2019;NL0878285172;Нет схемы;ЯЗВАР.4Q;0
28.11.2019;RU3111005008808;Нет схемы;КЛУБН.4Q;0
28.11.2019;RU3101090126045;Нет схемы;ЯЗВАР.4Q;0
28.11.2019;RU3101090126192;Нет схемы;ЯЗВАР.3Q;0
28.11.2019;RU3101090118581;Нет схемы;ЯЗВАР.3Q;0
29.11.2019;RU3110204120726;Нет схемы;ЯЗВ+К.3Q;0
29.11.2019;RU3110204121060;Нет схемы;ЯЗВ+К.4Q;0
29.11.2019;RU3101150108515;Нет схемы;ЯЗВАР.4Q;0
29.11.2019;RU3110204130572;Нет схемы;ЯЗВАР.3Q;0
29.11.2019;NL0618750720;Нет схемы;ЯЗВАР.4Q;0
29.11.2019;RU3101090127020;Нет схемы;ЯЗВАР.3Q;0
29.11.2019;RU3111005007079;Нет схемы;ЯЗВАР.3Q;0
30.11.2019;RU3101090127462;Нет схемы;ЯЗВАР.1Q;0
30.11.2019;RU3101090118492;Нет схемы;ЯЗВАР.4Q;0
30.11.2019;RU3101090115930;Нет схемы;ЯЗВАР.3Q;0
30.11.2019;RU3101090117357;Нет схемы;ЯЗВАР.4Q;0
01.12.2019;NL0675043889;Схема №3.5 Флегмона;СХ3.5.2Q;7
01.12.2019;RU3101090117675;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
01.12.2019;RU3101090116276;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
02.12.2019;DE0358643629;Схема №2 Язва Рустергольца;ЯЗВАР.14;7
02.12.2019;RU3101090125202;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
02.12.2019;RU3101090127010;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
02.12.2019;RU3101090124434;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
02.12.2019;RU3110204122043;Схема №3.41 Артрит;C3.41.4Q;7
03.12.2019;RU3101090124300;Схема №3.41 Артрит;С3.41.1Q;7
03.12.2019;RU3110204120649;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;7
03.12.2019;RU3110204121060;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
03.12.2019;RU3111005007226;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
03.12.2019;RU3101090124300;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
03.12.2019;RU3101150173961;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
03.12.2019;RU3101090126045;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
03.12.2019;RU3110204130572;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
03.12.2019;RU3101090118623;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
04.12.2019;RU3101150173924;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
04.12.2019;RU3101150108865;Схема №3 Язва Рустергольца;ЯЗВ+К34Q;7
04.12.2019;RU3101090119243;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
04.12.2019;RU3111005008274;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
04.12.2019;RU3101090116276;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
04.12.2019;NL0749608170;Схема №3 Язва Рустергольца;ЯЗВ+К.1Q;7
04.12.2019;RU3101090128122;Схема №3 Язва Рустергольца;ЯЗВ+К.1Q;7
04.12.2019;NL0922890020;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
04.12.2019;RU3111005007105;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
04.12.2019;RU3111005016433;Нет схемы;СХ3.4.3Q;0
05.12.2019;RU3101090125202;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
05.12.2019;RU3101150173924;Схема №3.41 Артрит;С3.41.3Q;7
05.12.2019;RU3101150108865;Схема №3.41 Артрит;С3.41.3Q;7
05.12.2019;RU3101090127675;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
05.12.2019;RU3101090127652;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.12.2019;RU3101100502752;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
06.12.2019;RU3101090115930;Схема №2 Язва Рустергольца;ЯЗВАР34Q;7
06.12.2019;RU3110204120726;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.12.2019;RU3101150109562;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.12.2019;NL0642116329;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.12.2019;RU3110204121060;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.12.2019;RU3101090127010;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
06.12.2019;NL0644763273;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
06.12.2019;RU3111005007127;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.12.2019;RU3101090128122;Схема №3.41 Артрит;С3.41.1Q;7
06.12.2019;RU3110204130221;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;7
06.12.2019;DE0539008775;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.12.2019;RU3101090118581;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.12.2019;RU3101090116356;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.12.2019;RU3110204120649;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.12.2019;RU3110204120458;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.12.2019;RU3101090117351;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.12.2019;RU3111005008968;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
07.12.2019;RU3101090124300;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
07.12.2019;RU3101090124669;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
07.12.2019;RU3101150173961;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
07.12.2019;RU3101090118581;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
07.12.2019;RU3101090115930;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
07.12.2019;RU3101090156400;Схема №3.42 Артрит;С3.42.1Q;9
07.12.2019;RU3101090126045;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
08.12.2019;DE0358643629;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
08.12.2019;RU3101090124300;Схема №3.41 Артрит;С3.41.1Q;7
08.12.2019;RU3101090125369;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
08.12.2019;RU3101090118492;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
09.12.2019;RU3101090116668;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
09.12.2019;RU3101090115313;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
09.12.2019;RU3111005016433;Схема №3.41 Артрит;C3.41.3Q;7
09.12.2019;RU3101090119859;Схема №3.42 Артрит;С3.42.4Q;9
09.12.2019;RU3101090124669;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
09.12.2019;RU3110204122043;Схема №3.42 Артрит;C3.42.4Q;9
10.12.2019;NL0738324258;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
10.12.2019;NL0738324133;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
10.12.2019;RU3110204130221;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
10.12.2019;RU3110204121060;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
10.12.2019;RU3101090124669;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
10.12.2019;RU3101090125202;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;7
10.12.2019;RU3101090126757;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
10.12.2019;RU3110204120458;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
10.12.2019;RU3101150140011;Схема №3.42 Артрит;С3.42.2Q;9
10.12.2019;RU3110204120726;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
10.12.2019;RU3101090127675;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
10.12.2019;RU3101090127652;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
11.12.2019;NL0656980961;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
11.12.2019;RU3111005007090;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
11.12.2019;NL0738324258;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
11.12.2019;RU3101100546878;Схема №3.41 Артрит;C3.41.3Q;7
11.12.2019;NL0656267097;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;7
11.12.2019;RU3110204012988;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;7
11.12.2019;NL0656267097;Схема №3.41 Артрит;C3.41.1Q;7
11.12.2019;RU3101150108437;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
11.12.2019;RU3101090128122;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
11.12.2019;RU3101090119243;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
11.12.2019;RU3110204122175;Схема №3.41 Артрит;С3.41.2Q;7
11.12.2019;RU3101090128122;Схема №3.41 Артрит;С3.41.1Q;7
11.12.2019;RU3101150173924;Схема №3.42 Артрит;С3.42.3Q;9
11.12.2019;RU3101090127010;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
11.12.2019;DE0539008775;Схема №3.5 Флегмона;СХ3.5.1Q;7
11.12.2019;RU3101090124300;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
12.12.2019;RU3101150173961;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
12.12.2019;RU3101090125369;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
12.12.2019;RU3101090126045;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
12.12.2019;RU3101090124434;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
12.12.2019;NL0656267097;Схема №3.41 Артрит;C3.41.1Q;7
13.12.2019;RU3101090124664;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
13.12.2019;RU3101090124669;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
13.12.2019;RU3101150108865;Схема №3.41 Артрит;С3.41.3Q;7
13.12.2019;RU3110204130572;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
13.12.2019;RU3110204120726;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
13.12.2019;RU3110204120649;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
13.12.2019;RU3110204120458;Схема №3 Язва Рустергольца;ЯЗВ+К.2Q;7
13.12.2019;RU3110204012988;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
13.12.2019;RU3110204121060;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
13.12.2019;RU3110204130221;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
13.12.2019;RU3101150109562;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
14.12.2019;RU3101090118492;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
14.12.2019;RU3101090118623;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
14.12.2019;RU3101090127072;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
15.12.2019;RU3101090125491;Схема №3.42 Артрит;С3.42.4Q;9
15.12.2019;RU3101090124669;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
15.12.2019;RU3101090127675;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
15.12.2019;RU3101090127652;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
15.12.2019;RU3101090128122;Схема №2 Язва Рустергольца;ЯЗВАР.13;7
16.12.2019;RU3101090117605;Схема №3.5 Флегмона;СХ3.5.3Q;7
16.12.2019;RU3101090128122;Схема №3.42 Артрит;С3.42.3Q;9
16.12.2019;RU3110204120979;Схема №3.41 Артрит;С3.41.1Q;7
16.12.2019;RU3110204122201;Схема №3.41 Артрит;С3.41.1Q;7
16.12.2019;RU3101090127010;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
16.12.2019;DE0358485844;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
16.12.2019;RU3111005002943;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
17.12.2019;RU3101090127072;Схема №3.5 Флегмона;СХ3.5.4Q;7
17.12.2019;RU3110204130572;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
17.12.2019;RU3110204130221;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
17.12.2019;RU3110204120726;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
