Date;CowID;TherSchema;TherPrep;TherDays
25.05.2022;RU3101090156262;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
25.05.2022;RU3110204121113;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
25.05.2022;RU3101090116563;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
25.05.2022;RU3101150166857;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
26.05.2022;RU3110204121113;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
26.05.2022;RU3101020408886;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
26.05.2022;RU3110204140891;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
26.05.2022;RU3101100548588;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
26.05.2022;RU3101090128811;Схема №4.1 (поддерживающая коровы);АНТИТОКС;4
26.05.2022;RU3111005009006;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
26.05.2022;DE1405907706;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
27.05.2022;RU3110204120467;Схема №4.1 (поддерживающая коровы);ПАРЕЗ;4
27.05.2022;RU3110204140935;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
27.05.2022;RU3110204121666;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
27.05.2022;NL0735277168;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
27.05.2022;RU3101090129141;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
27.05.2022;RU3101090119126;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
28.05.2022;RU3110204140935;Схема №4.1 (поддерживающая коровы);КАЛЬФ;4
28.05.2022;RU3111005003775;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
28.05.2022;RU3101090127072;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
28.05.2022;RU3101090119200;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
28.05.2022;RU3101090119200;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
28.05.2022;RU3101150140682;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
28.05.2022;RU3101150166407;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
28.05.2022;RU3101090127171;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.05.2022;RU3101090157329;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
29.05.2022;RU3101090119126;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
29.05.2022;RU3101100549523;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
29.05.2022;RU3101090118773;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
29.05.2022;RU3101050300879;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.05.2022;RU3101090128811;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.05.2022;RU3101090125369;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.05.2022;RU3101090119200;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.05.2022;RU3101090129141;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.05.2022;RU3101090159406;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
30.05.2022;RU3101090156578;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
31.05.2022;RU3101090118773;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
31.05.2022;RU3110204130821;Схема №4.1 (поддерживающая коровы);ГАБ;4
31.05.2022;RU3110204140935;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
31.05.2022;RU3101090156578;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
31.05.2022;RU3111005003775;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
31.05.2022;DE0361465349;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
01.06.2022;RU3101100503366;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
01.06.2022;DE0361465349;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
02.06.2022;NL0669643426;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
02.06.2022;RU3101090129712;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
02.06.2022;RU3101150166627;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
03.06.2022;RU3101150140455;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
03.06.2022;RU3110204130821;Схема №4.1 (поддерживающая коровы);ГАБ;4
03.06.2022;RU3101090157329;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
03.06.2022;RU3110204140500;Схема №4.1 (поддерживающая коровы);ГАБ;4
03.06.2022;RU3110204121689;Схема №4.1 (поддерживающая коровы);КАЛЬФ;4
04.06.2022;RU3101100503366;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
04.06.2022;RU3101090124582;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
04.06.2022;RU3101090129971;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
04.06.2022;RU3101150173631;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
04.06.2022;RU3101090128137;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
04.06.2022;RU3101150173631;Схема №4.1 (поддерживающая коровы);ПАРЕЗ;4
05.06.2022;RU3101100549717;Схема №22.1 (родовспоможение, отек вымени);МЕЛОКС;4
05.06.2022;RU3101150173631;Схема №4.1 (поддерживающая коровы);КАЛЬАНТИ;4
05.06.2022;RU3110204122068;Схема №22.1 (родовспоможение, отек вымени);МЕЛ+ТОН;4
06.06.2022;RU3110204122068;Схема №22.1 (родовспоможение, отек вымени);ДРЕНЧ;4
06.06.2022;DE0539104421;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
06.06.2022;RU3101090102502;Схема №24.1 (острое гипергликемическое состояние);ГИПЕРГЛИ;4
06.06.2022;RU3101090128481;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.06.2022;RU3101090119767;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.06.2022;RU3101090116740;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.06.2022;RU3101090129489;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.06.2022;RU3101090159281;Схема №4.1 (поддерживающая коровы);КАЛЬФОС;4
07.06.2022;CZ0298122972;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.06.2022;RU3101090127171;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.06.2022;RU3101090159281;Схема №4.1 (поддерживающая коровы);ПАРЕЗ;4
08.06.2022;RU3110204140649;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
08.06.2022;RU3110204130913;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
08.06.2022;RU3111005016711;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
09.06.2022;RU3110204140585;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
09.06.2022;RU3110204121689;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
09.06.2022;RU3101090125369;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
09.06.2022;RU3101050300879;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
09.06.2022;RU3101100549433;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
09.06.2022;RU3101090159530;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
10.06.2022;RU3101150140455;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
10.06.2022;NL0599711134;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
10.06.2022;RU3110204012988;Схема №4.1 (поддерживающая коровы);ГАБ;4
10.06.2022;RU3101090119007;Схема №32.3 (поддерживающая молодняк);В200 ТОН;1
11.06.2022;RU3101150166728;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
11.06.2022;RU3101090126106;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
11.06.2022;RU3101100548588;Схема №4.1 (поддерживающая коровы);ГАБ+КАЛЬ;4
11.06.2022;NL0599711134;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
11.06.2022;RU3101100547614;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
11.06.2022;RU3101090126106;Схема №4.1 (поддерживающая коровы);ПАРЕЗ;4
11.06.2022;RU3101150166728;Схема №4.1 (поддерживающая коровы);ПАРЕЗ;4
12.06.2022;RU3101020408886;Схема №22.1 (родовспоможение, отек вымени);GABНет схемыT;4
12.06.2022;RU3110204140985;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
12.06.2022;RU3111005016711;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
12.06.2022;RU3101090129141;Схема №4.1 (поддерживающая коровы);АНТЮБЕР;4
12.06.2022;RU3101150140284;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
12.06.2022;RU3101090126106;Схема №4.1 (поддерживающая коровы);АНТИТОКС;4
12.06.2022;RU3101090126106;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
12.06.2022;RU3110204140918;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
12.06.2022;DE0539104421;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
13.06.2022;RU3111005017791;Схема №4.1 (поддерживающая коровы);ГАБИВИТ;4
13.06.2022;RU3110204120118;Схема №4.1 (поддерживающая коровы);ДР+ГАБИВ;4
13.06.2022;DE0360453747;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
14.06.2022;RU3110204121770;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
14.06.2022;RU3110204123727;Схема №4.1 (поддерживающая коровы);ГАБ;4
14.06.2022;RU3110204121666;Схема №4.1 (поддерживающая коровы);КАЛ+ГАБ;4
14.06.2022;RU3110204122870;Схема №4.1 (поддерживающая коровы);КАЛ+АН+Г;4
14.06.2022;RU3101090130335;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
14.06.2022;RU3101090130335;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
14.06.2022;RU3101090159530;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
15.06.2022;RU3101020408886;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
15.06.2022;NL0738324258;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
15.06.2022;RU3101090129437;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
16.06.2022;RU3101100549717;Схема №4.1 (поддерживающая коровы);ГАБ;4
16.06.2022;RU3101100502763;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
16.06.2022;RU3101150166786;Схема №4.1 (поддерживающая коровы);АНТИТОКС;4
16.06.2022;RU3101090129437;Схема №4.1 (поддерживающая коровы);АНТИТОКС;4
16.06.2022;RU3101090159432;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.06.2022;DE0360296689;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
16.06.2022;DE0360296689;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
16.06.2022;RU3111005017182;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
17.06.2022;RU3101100502763;Схема №4.1 (поддерживающая коровы);КАЛЬФ;4
17.06.2022;RU3110204122733;Схема №4.1 (поддерживающая коровы);КАЛЬФ;4
17.06.2022;RU3101100548588;Схема №4.1 (поддерживающая коровы);КАЛЬФ;4
17.06.2022;RU3110204121770;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
17.06.2022;RU3101090159217;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
17.06.2022;RU3101090129202;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.06.2022;RU3110204122733;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
18.06.2022;RU3110204121112;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
18.06.2022;RU3110204123727;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
18.06.2022;RU3111005048016;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.06.2022;RU3101090129129;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.06.2022;RU3101090159432;Схема №4.1 (поддерживающая коровы);ЮБЕРКАЛЬ;4
18.06.2022;RU3101050300879;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
18.06.2022;RU3111005048016;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
19.06.2022;RU3110204122870;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
20.06.2022;RU3101090129822;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
20.06.2022;DE0538892348;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
20.06.2022;NL0626402637;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
20.06.2022;RU3101090126679;Схема №4.1 (поддерживающая коровы);AHT ЮБР;4
20.06.2022;RU3111005007537;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
20.06.2022;RU3101100503153;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
20.06.2022;DE0360509895;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
21.06.2022;RU3110204122733;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
21.06.2022;RU3110204122814;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
21.06.2022;RU3110204121616;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
21.06.2022;RU3101100548588;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
21.06.2022;RU3111005016711;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
21.06.2022;RU3101150166317;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.06.2022;RU3101090130697;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.06.2022;NL0843145757;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
21.06.2022;RU3111005007537;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
21.06.2022;NL0626402637;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
21.06.2022;DE0360180700;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
22.06.2022;RU3110204121616;Схема №22.1 (родовспоможение, отек вымени);КАЛЬФ;4
22.06.2022;RU3110204122870;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
22.06.2022;RU3110204122870;Схема №22.1 (родовспоможение, отек вымени);ГАБНет схемыТ;4
22.06.2022;RU3110204122914;Схема №4.1 (поддерживающая коровы);ГАБНет схемыТ;4
23.06.2022;RU3110204122225;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
23.06.2022;RU3111005017920;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
24.06.2022;RU3110204122733;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
24.06.2022;DE0360562211;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
24.06.2022;RU3101090120900;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
24.06.2022;RU3101150108042;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
24.06.2022;RU3101090130697;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
25.06.2022;RU3101150166865;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
25.06.2022;RU3111005048071;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
25.06.2022;RU3110204122914;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
25.06.2022;RU3101090157366;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
25.06.2022;RU3101090117212;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
25.06.2022;NL0879312990;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
26.06.2022;RU3101100549717;Схема №22.1 (родовспоможение, отек вымени);МЕЛОКС;4
26.06.2022;RU3110204122914;Схема №22.1 (родовспоможение, отек вымени);МЕЛОКС;4
26.06.2022;RU3110204140891;Схема №32.3 (поддерживающая молодняк);РИНГНет схемыЛ;1
26.06.2022;RU3110204121616;Схема №22.1 (родовспоможение, отек вымени);КАЛЬФ;4
26.06.2022;RU3101090129802;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
26.06.2022;RU3101090125355;Схема №4.1 (поддерживающая коровы);ЮБЕРАНТИ;4
26.06.2022;RU3101100549185;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
27.06.2022;RU3110204122379;Схема №22.1 (родовспоможение, отек вымени);МЕЛОКС;4
27.06.2022;RU3110204012841;Схема №22.1 (родовспоможение, отек вымени);КАЛЬ+ГАБ;4
27.06.2022;RU3101100549857;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
28.06.2022;RU3110204140891;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
28.06.2022;RU3110204122914;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
28.06.2022;RU3110204130966;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
28.06.2022;RU3110204012841;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
29.06.2022;RU3101090156245;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.06.2022;RU3111005017342;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
29.06.2022;RU3101090129715;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
29.06.2022;RU3101090124582;Схема №4.1 (поддерживающая коровы);ЮБЕРАНТИ;4
30.06.2022;RU3110204122733;Схема №4.1 (поддерживающая коровы);ГАБ;4
01.07.2022;RU3110204122914;Схема №4.1 (поддерживающая коровы);ГАБ;4
01.07.2022;RU3110204122814;Схема №4.1 (поддерживающая коровы);ГАБ;4
01.07.2022;RU3110204122379;Схема №4.1 (поддерживающая коровы);МЕЛАКС;4
01.07.2022;RU3110204140891;Схема №4.1 (поддерживающая коровы);ГАБ;4
01.07.2022;RU3101090157450;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
01.07.2022;RU3101100549634;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
01.07.2022;RU3101090157450;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
01.07.2022;RU3101090129715;Схема №4.1 (поддерживающая коровы);АНТИТОКС;4
01.07.2022;RU3101090127629;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
01.07.2022;RU3101100549634;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
01.07.2022;NL0744878040;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
01.07.2022;NL0944837614;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
02.07.2022;RU3101100546463;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
02.07.2022;RU3101090129802;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
02.07.2022;RU3101150166407;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
02.07.2022;RU3101090130000;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
02.07.2022;DE0360717267;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
02.07.2022;NL0618703281;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
03.07.2022;RU3110204130493;Схема №22.1 (родовспоможение, отек вымени);ГАБ+КАЛЬ;4
03.07.2022;RU3101090127629;Схема №4.1 (поддерживающая коровы);ЮБЕРАНТ;4
03.07.2022;RU3101150140031;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
03.07.2022;RU3101090126014;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
04.07.2022;RU3110204124160;Схема №22.1 (родовспоможение, отек вымени);МЕЛОКС;4
04.07.2022;RU3110204140500;Схема №22.1 (родовспоможение, отек вымени);ГАБНет схемыТ;4
04.07.2022;RU3111005017441;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
04.07.2022;RU3101090124183;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
04.07.2022;RU3101090157450;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
05.07.2022;RU3110901180168;Схема №4.1 (поддерживающая коровы);КАЛЬФОСЕ;4
05.07.2022;RU3101100549634;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
05.07.2022;RU3101090117443;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
05.07.2022;RU3101090117443;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
05.07.2022;RU3110204130809;Схема №22.1 (родовспоможение, отек вымени);ГАБ+ТОН;4
05.07.2022;RU3110204121835;Схема №22.1 (родовспоможение, отек вымени);ГАБ+ТОН;4
05.07.2022;RU3110204121708;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
05.07.2022;NL0618703281;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
05.07.2022;RU3101090128464;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
06.07.2022;RU3110204121708;Схема №22.1 (родовспоможение, отек вымени);КАЛЬФ;4
06.07.2022;RU3110204140665;Схема №22.1 (родовспоможение, отек вымени);ГАБ+ЮБЕР;4
06.07.2022;RU3110204121708;Схема №32.3 (поддерживающая молодняк);РИНГНет схемыЛ;1
07.07.2022;RU3110901180168;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.07.2022;RU3110204122960;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
07.07.2022;RU3101150166407;Схема №4.1 (поддерживающая коровы);ЮБ;4
07.07.2022;RU3101050300879;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
07.07.2022;RU3101090125460;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
08.07.2022;DE1405597362;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
09.07.2022;RU3110204140961;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
09.07.2022;RU3110204121507;Схема №4.1 (поддерживающая коровы);КАПЕЛЬ.;4
09.07.2022;RU3101090127599;Схема №22.1 (родовспоможение, отек вымени);ОТЁКВУЛЬ;4
09.07.2022;RU3110204140779;Схема №22.1 (родовспоможение, отек вымени);ВИТ+ГАБ;4
10.07.2022;RU3110204123629;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
10.07.2022;RU3111005017755;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
10.07.2022;NL0738324133;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
10.07.2022;RU3101090126486;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
11.07.2022;RU3110204121708;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
11.07.2022;RU3101100549857;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
11.07.2022;RU3110204123554;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
11.07.2022;RU3101150166826;Схема №4.1 (поддерживающая коровы);КАП ЮБ;4
11.07.2022;RU3101090125891;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
11.07.2022;RU3101090125891;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
12.07.2022;RU3111005007163;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
12.07.2022;NL0733820489;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
13.07.2022;RU3101090127599;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
13.07.2022;RU3101150109837;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
14.07.2022;NL0738324133;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
14.07.2022;RU3110204122535;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.07.2022;RU3110204123611;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
15.07.2022;RU3101090119536;Схема №4.1 (поддерживающая коровы);КАПЕЛ ЮБ;4
15.07.2022;DE0359064920;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
15.07.2022;RU3101090120704;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.07.2022;RU3101090119174;Нет схемы;МКСФРН;NULL
16.07.2022;RU3101090120468;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
16.07.2022;RU3110204123136;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
16.07.2022;RU3101090119695;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.07.2022;RU3110204122464;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.07.2022;DE0358664407;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.07.2022;RU3101090119174;Нет схемы;МКСФРН;NULL
16.07.2022;RU3110204140840;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.07.2022;RU3101090129018;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
17.07.2022;RU3110204140735;Схема №4.1 (поддерживающая коровы);БОР+АНТ;4
18.07.2022;RU3101150108965;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
18.07.2022;RU3101090158432;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.07.2022;RU3101090159125;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.07.2022;RU3110204130991;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
19.07.2022;NL0654323126;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
19.07.2022;NL0598730051;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
20.07.2022;RU3101150109837;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.07.2022;RU3101090128033;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.07.2022;RU3101150108965;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.07.2022;RU3101090130000;Схема №22.1 (родовспоможение, отек вымени);ЮБЕРИН;4
21.07.2022;RU3101090129091;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.07.2022;RU3101090128033;Схема №22.1 (родовспоможение, отек вымени);ЮБЕРИН;4
21.07.2022;RU3101090158432;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.07.2022;RU3110204121482;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
22.07.2022;RU3101150166306;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
22.07.2022;NL0669201596;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
23.07.2022;RU3111005017441;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
23.07.2022;DE0360870648;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
23.07.2022;RU3101090120796;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
23.07.2022;RU3101090124905;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
23.07.2022;RU3110204140840;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
23.07.2022;NL0628722359;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
23.07.2022;RU3111005160018;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
23.07.2022;RU3101090119851;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
23.07.2022;RU3101150108811;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
24.07.2022;RU3101090124969;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
24.07.2022;RU3111005017945;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
24.07.2022;RU3101150108965;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
24.07.2022;RU3111005003610;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
