Date;CowID;TraumaSchema;TraumaPrep;TraumaDays
04.04.2020;RU3110204122421;Схема №3.6 Рана;СХ3.6;5
04.04.2020;RU3111005007318;Схема №3.6 Рана;ТРВЫМЕНИ;5
05.04.2020;RU3111005017185;Схема №3.6 Рана;CX3.6;5
06.04.2020;RU3110204130810;Схема №3.6 Рана;СХ3.6;5
06.04.2020;DE0360403021;Схема №3.6 Рана;CX3.6;5
07.04.2020;RU3111005017603;Схема №3.6 Рана;CX3.6;5
08.04.2020;RU3110204121758;Схема №3.6 Рана;СХ3.6;5
08.04.2020;RU3111005048342;Схема №3.6 Рана;СХ3.6БЕН;5
08.04.2020;RU3111005017375;Схема №3.6 Рана;CX3.6;5
09.04.2020;RU3110204122421;Схема №3.6 Рана;БЕНС;5
10.04.2020;NL0895132080;Схема №3.6 Рана;АТРОФ13Q;5
11.04.2020;RU3110204130810;Схема №3.6 Рана;СХ3.6;5
11.04.2020;DE1405715686;Схема №3.6 Рана;CX3.6;5
12.04.2020;DE0358446421;Схема №3.6 Рана;АТРОФ2Q;5
12.04.2020;DE1504307924;Схема №3.6 Рана;CX3.6;5
12.04.2020;NL0875490300;Схема №3.6 Рана;АТРОФ1Q;5
12.04.2020;RU3111005017185;Схема №3.6 Рана;CX3.6;5
13.04.2020;RU3111005048342;Схема №3.6 Рана;СХ3.6КБК;5
13.04.2020;RU3110204121688;Нет схемы;СХ3.6К;0
13.04.2020;DE1405603829;Схема №3.6 Рана;CX3.6;5
14.04.2020;RU3110204122421;Схема №3.6 Рана;ЦЕФТ;5
15.04.2020;HU3372971978;Схема №3.6 Рана;ATROF1;5
15.04.2020;NL0563298430;Схема №3.6 Рана;CX3.6;5
15.04.2020;RU3111005017102;Схема №3.6 Рана;CX3.6;5
15.04.2020;RU3110204122580;Схема №3.6 Рана;БЕНС;5
15.04.2020;DE0360758101;Схема №3.6 Рана;CX3.6;5
18.04.2020;RU3111005007081;Схема №3.6 Рана;АТРОФ2;5
19.04.2020;RU3110204122421;Схема №3.6 Рана;АМОКС;5
19.04.2020;DE0538932560;Схема №3.6 Рана;АТРОФ1;5
19.04.2020;NL0668452357;Схема №3.6 Рана;АТРОФ1;5
19.04.2020;RU3111005007318;Схема №3.6 Рана;АТРОФ2;5
19.04.2020;RU3111005017163;Схема №3.6 Рана;CX3.6SPI;5
20.04.2020;RU3110204122885;Схема №3.6 Рана;ЦЕФТ;5
20.04.2020;RU3101090126730;Схема №3.6 Рана;3Q;5
20.04.2020;RU3101090156765;Схема №3.7 Растяжение;СХ3.7;3
21.04.2020;DE1501162580;Схема №3.6 Рана;BURSIT;5
21.04.2020;RU3111005017162;Схема №3.6 Рана;CX3.6;5
21.04.2020;RU3111005017146;Схема №3.6 Рана;SPAIKIMA;5
22.04.2020;RU3110204130470;Схема №3.6 Рана;ТР ВУЛЬВ;5
23.04.2020;DE0539104421;Схема №3.6 Рана;SMESHENI;5
23.04.2020;DE0361168993;Схема №3.6 Рана;CX3.6;5
23.04.2020;RU3111005017236;Схема №3.6 Рана;CX3.6;5
23.04.2020;DE0360403021;Схема №3.6 Рана;TRKRESTC;5
23.04.2020;DE0360806274;Схема №3.6 Рана;CX3.6;5
23.04.2020;RU3101090128811;Схема №3.6 Рана;РАЗРЫВЫ;5
25.04.2020;RU3110204122885;Схема №3.6 Рана;БЕНС;5
25.04.2020;RU3111005007537;Схема №3.6 Рана;ТРВЫМЕНИ;5
25.04.2020;RU3111005017102;Схема №3.6 Рана;CX3.6;5
26.04.2020;DE1504307946;Схема №3.6 Рана;CX3.6;5
27.04.2020;DE0360708342;Схема №3.6 Рана;CX3.6;5
27.04.2020;RU3111005017162;Схема №3.6 Рана;CX3.6;5
28.04.2020;RU3110204122421;Схема №3.6 Рана;КБК;5
28.04.2020;DE0360806274;Схема №3.6 Рана;CX3.6;5
28.04.2020;RU3111005017236;Схема №3.6 Рана;CX3.6;5
28.04.2020;DE0361168993;Схема №3.6 Рана;CX3.6;5
29.04.2020;RU3101090128464;Схема №3.6 Рана;ВЫМЕНИ;5
29.04.2020;DE0360418080;Схема №3.6 Рана;CX3.6;5
29.04.2020;RU3111005017280;Схема №3.6 Рана;CX3.6;5
29.04.2020;DE0360783810;Схема №3.6 Рана;CX3.6;5
29.04.2020;DE0360732444;Схема №3.6 Рана;TR.KREST;5
29.04.2020;DE0360296709;Схема №3.6 Рана;CX3.6;5
29.04.2020;RU3111005017236;Схема №3.6 Рана;CX3.6;5
29.04.2020;RU3111005017049;Схема №3.6 Рана;CX3.6;5
29.04.2020;RU3111005017143;Схема №3.6 Рана;CX3.6;5
29.04.2020;DE0361212416;Схема №3.6 Рана;CX3.6;5
29.04.2020;DE0360305790;Схема №3.6 Рана;CX3.6;5
29.04.2020;RU3111005017547;Схема №3.6 Рана;CX3.6;5
29.04.2020;DE0359870791;Схема №3.6 Рана;CX3.6;5
30.04.2020;RU3110204121294;Схема №3.6 Рана;СХ3.6;5
01.05.2020;DE1263553701;Схема №3.6 Рана;CX3.6;5
01.05.2020;DE0360827851;Схема №3.6 Рана;CX3.6;5
01.05.2020;DE0359713607;Схема №3.6 Рана;CX3.6;5
01.05.2020;RU3111005017102;Схема №3.6 Рана;CX3.6;5
01.05.2020;DE0360647153;Схема №3.6 Рана;CX3.6;5
01.05.2020;DE1504307946;Схема №3.6 Рана;CX3.6;5
02.05.2020;DE0360732444;Схема №3.6 Рана;CX3.6BUR;5
02.05.2020;DE0360688605;Схема №3.6 Рана;CX3.6;5
03.05.2020;RU3110204122421;Нет схемы;КБК;0
03.05.2020;DE0360737002;Схема №3.6 Рана;CX3.6;5
04.05.2020;DE0360806274;Схема №3.6 Рана;CX3.6;5
04.05.2020;RU3111005007691;Схема №3.6 Рана;CX3.6;5
04.05.2020;RU3111005017161;Схема №3.6 Рана;SPIKI;5
04.05.2020;RU3111005017143;Схема №3.6 Рана;CX3.6;5
04.05.2020;RU3111005017280;Схема №3.6 Рана;CX3.6;5
05.05.2020;RU3111005016402;Схема №3.6 Рана;КБК;5
05.05.2020;RU3111005017707;Схема №3.6 Рана;ТР ВУЛЬВ;5
05.05.2020;RU3111005017116;Схема №3.6 Рана;CX3.6;5
06.05.2020;RU3101090156525;Схема №3.6 Рана;АБСЦЕСС;5
06.05.2020;DE0360917183;Схема №3.6 Рана;YAZVAKIS;5
06.05.2020;RU3111005017393;Схема №3.6 Рана;CX3.6;5
06.05.2020;DE0360403021;Схема №3.6 Рана;TR.KREST;5
06.05.2020;RU3101100503337;Схема №3.6 Рана;SPIKE.LE;5
07.05.2020;RU3110204121666;Схема №3.6 Рана;ТР.ВУЛ.;5
07.05.2020;DE0360732444;Схема №3.6 Рана;BURSIT;5
07.05.2020;RU3111005017104;Схема №3.6 Рана;CX3.6;5
07.05.2020;DE1504473388;Схема №3.6 Рана;CX3.6;5
08.05.2020;RU3110204122421;Нет схемы;СУЛЬФ;0
08.05.2020;RU3101090109147;Схема №3.6 Рана;ТРВЫМЕНИ;5
08.05.2020;DE0360406706;Схема №3.6 Рана;CX3.6;5
08.05.2020;DE1405597362;Схема №3.6 Рана;CX3.6;5
09.05.2020;RU3111005017246;Схема №3.6 Рана;CX3.6;5
10.05.2020;RU3111005016402;Схема №3.6 Рана;СУЛЬФ;5
11.05.2020;DE0361014567;Схема №3.6 Рана;CX3.6;5
11.05.2020;DE0360522427;Схема №3.6 Рана;CX3.6;5
12.05.2020;RU3101090128134;Схема №3.6 Рана;СХ№3.6;5
12.05.2020;RU3101090128134;Схема №3.7 Растяжение;СХ№3.7;3
12.05.2020;DE0360915406;Схема №3.6 Рана;CX3.6;5
12.05.2020;RU3111005017466;Схема №3.6 Рана;CX3.6;5
12.05.2020;DE1504473388;Схема №3.6 Рана;CX3.6;5
13.05.2020;RU3101090129430;Схема №3.6 Рана;СХ3.6;5
13.05.2020;RU3110204122421;Схема №3.6 Рана;АМОК;5
13.05.2020;DE0360406706;Схема №3.6 Рана;CX3.6;5
13.05.2020;DE0360689168;Схема №3.6 Рана;CX3.6;5
14.05.2020;RU3101090118826;Схема №3.6 Рана;СХ3.6;5
14.05.2020;DE1504307950;Схема №3.6 Рана;CX3.6;5
14.05.2020;RU3111005007534;Схема №3.6 Рана;C/C;5
14.05.2020;DE0360736996;Схема №3.6 Рана;CX3.6;5
14.05.2020;DE0360910350;Схема №3.6 Рана;CX3.6;5
15.05.2020;RU3101090126567;Нет схемы;СХ3.6К;0
15.05.2020;RU3101090126567;Схема №3.7 Растяжение;СХ№3.7;3
15.05.2020;DE0361091599;Схема №3.6 Рана;CX3.6;5
16.05.2020;RU3101090128134;Схема №3.7 Растяжение;СХ№3.7;3
17.05.2020;NL0620411288;Схема №3.6 Рана;АТРОФ2Q;5
17.05.2020;RU3111005017104;Схема №3.6 Рана;CX3.6;5
18.05.2020;DE0360750862;Схема №3.6 Рана;CX3.6;5
18.05.2020;DE0361465349;Схема №3.6 Рана;CX3.6;5
19.05.2020;RU3101100516423;Схема №3.6 Рана;СХ3.6;5
19.05.2020;RU3101090128803;Схема №3.6 Рана;ТРВА ВУЛ;5
19.05.2020;DE0360736996;Схема №3.6 Рана;CX3.6;5
19.05.2020;DE1604024543;Схема №3.6 Рана;ТР КОН;5
20.05.2020;DE1603957795;Схема №3.6 Рана;CX3.6;5
20.05.2020;DE0361091599;Схема №3.6 Рана;CX3.6;5
21.05.2020;DE0360915406;Схема №3.6 Рана;CX3.6;5
21.05.2020;RU3111005017751;Схема №3.6 Рана;CX3.6;5
22.05.2020;RU3110204122421;Схема №3.6 Рана;АЗИТРО;5
23.05.2020;RU3101090156771;Схема №3.6 Рана;СХ3.6;5
23.05.2020;DE1604024543;Схема №3.6 Рана;CX3.6;5
24.05.2020;RU3101090120796;Нет схемы;СХ3.6К1;0
24.05.2020;DE1405844556;Схема №3.6 Рана;CX3.6;5
25.05.2020;RU3111005017751;Схема №3.6 Рана;CX3.6;5
26.05.2020;DE0360256957;Схема №3.6 Рана;CX3.6;5
27.05.2020;DE0360750862;Схема №3.6 Рана;CX3.6;5
27.05.2020;RU3111005017789;Схема №3.6 Рана;CX3.6;5
28.05.2020;RU3111005017742;Схема №3.6 Рана;CX3.6;5
28.05.2020;DE1604024543;Схема №3.6 Рана;CX3.6;5
29.05.2020;DE0360406706;Схема №3.6 Рана;SMESHENI;5
29.05.2020;RU3111005007657;Схема №3.6 Рана;АТРОФ2Q;5
30.05.2020;RU3110204140875;Схема №3.6 Рана;БЕНСТР;5
01.06.2020;DE0360769780;Схема №3.6 Рана;TRVLAG;5
02.06.2020;RU3111005017742;Схема №3.6 Рана;CX3.6;5
03.06.2020;DE1405844556;Схема №3.6 Рана;CX3.6;5
04.06.2020;DE0358684441;Схема №3.6 Рана;CX3.6;5
04.06.2020;NL0899099765;Схема №3.6 Рана;CX3.6;5
04.06.2020;RU3110204140875;Схема №3.6 Рана;ЦЕФТИОМ;5
05.06.2020;DE0360995554;Схема №3.6 Рана;РАЗРЫВЫ;5
08.06.2020;RU3110204121010;Нет схемы;ТР ГЛ;0
09.06.2020;DE0361014567;Схема №3.6 Рана;AGALAKT;5
09.06.2020;RU3110204140875;Схема №3.6 Рана;БЕНСТРЕП;5
11.06.2020;RU3111005017683;Схема №3.6 Рана;CX3.6;5
11.06.2020;RU3101100548752;Схема №3.6 Рана;ЦЕФТИОМ;5
12.06.2020;NL0748212994;Схема №3.6 Рана;CX3.6;5
12.06.2020;RU3111005017292;Схема №3.6 Рана;SPAIKI;5
12.06.2020;RU3101090128892;Нет схемы;СХ3.6К4;0
13.06.2020;RU3110204121010;Нет схемы;ТР ГЛАЗА;0
13.06.2020;RU3110204121801;Нет схемы;ТР СОСКА;0
14.06.2020;RU3110204130293;Нет схемы;ТР ХВОСТ;0
14.06.2020;NL0899164955;Схема №3.6 Рана;INORODNO;5
14.06.2020;RU3110204140875;Схема №3.6 Рана;АЗИТРОН;5
15.06.2020;RU3111005007336;Схема №3.6 Рана;GEMORRA;5
16.06.2020;RU3101090156459;Схема №3.6 Рана;РАНА;5
16.06.2020;RU3101100548752;Схема №3.6 Рана;АМОКС;5
16.06.2020;RU3111005017489;Схема №3.6 Рана;CX3.6;5
17.06.2020;RU3111005017777;Схема №3.6 Рана;CX3.6;5
18.06.2020;DE0360406010;Схема №3.6 Рана;CX3.6;5
18.06.2020;RU3110204121801;Нет схемы;СХ3.СОСК;0
19.06.2020;DE0360991061;Схема №3.6 Рана;CX3.6;5
19.06.2020;RU3110204140875;Схема №3.6 Рана;ВЕТАЦЕФ;5
19.06.2020;NL0739239573;Схема №3.6 Рана;ARTROZ;5
20.06.2020;RU3110204130848;Нет схемы;СХ3.6К;0
21.06.2020;DE0360406706;Схема №3.6 Рана;SMESHENI;5
22.06.2020;DE0360430972;Схема №3.6 Рана;АГАЛАКТ;5
23.06.2020;RU3101150108825;Схема №3.6 Рана;СХ3.6;5
24.06.2020;DE0360207198;Схема №3.6 Рана;CX3.6;5
24.06.2020;DE0360207198;Нет схемы;CX3.6K;0
25.06.2020;RU3111005017196;Схема №3.6 Рана;CX3.6;5
25.06.2020;NL0881488506;Схема №3.6 Рана;CX3.6;5
25.06.2020;NL0945674771;Схема №3.6 Рана;CX3.6;5
25.06.2020;RU3110204130848;Схема №3.6 Рана;ТР ВЫМ;5
26.06.2020;RU3111005017486;Схема №3.6 Рана;CX3.6;5
27.06.2020;RU3111005007106;Схема №3.6 Рана;SPAIKI;5
27.06.2020;NL0750354291;Схема №3.6 Рана;ТОКСМАСТ;5
28.06.2020;DE0539271317;Схема №3.6 Рана;АТРОФ2Q;5
28.06.2020;RU3111005017653;Схема №3.6 Рана;CX3.6;5
28.06.2020;RU3101090130030;Схема №3.6 Рана;ГЛАЗ;5
29.06.2020;NL0738324258;Схема №3.6 Рана;АТРОФ2Q;5
29.06.2020;RU3110204120917;Схема №3.7 Растяжение;СХ3.7;3
29.06.2020;RU3110204122402;Схема №3.6 Рана;БЕНСТРЕП;5
29.06.2020;RU3101090117040;Схема №3.7 Растяжение;СХ№3.7;3
29.06.2020;RU3101090117040;Нет схемы;СХ3.6К;0
30.06.2020;RU3110204130848;Схема №3.6 Рана;ВЫМ,3.6;5
01.07.2020;RU3101090129365;Нет схемы;4QАБСЦЕС;0
01.07.2020;RU3110204120164;Схема №3.6 Рана;ТРВУЛ3.6;5
01.07.2020;DE0539170628;Схема №3.6 Рана;CX3.6;5
01.07.2020;NL0742359288;Схема №3.6 Рана;С/С;5
01.07.2020;DE0360531123;Схема №3.6 Рана;ТР СОСКА;5
02.07.2020;RU3101090117040;Схема №3.7 Растяжение;СХ№3.7;3
02.07.2020;RU3111005017575;Схема №3.6 Рана;ТР.ВУЛЬВ;5
03.07.2020;RU3111005007454;Схема №3.6 Рана;CX3.6;5
03.07.2020;NL0662197010;Схема №3.6 Рана;CX3.6;5
03.07.2020;NL0878488601;Схема №3.6 Рана;CX3.6;5
05.07.2020;RU3111005017104;Схема №3.6 Рана;АТРОФ4Q;5
06.07.2020;RU3110204122421;Схема №3.6 Рана;БЕНСТ;5
07.07.2020;NL0742985216;Схема №3.6 Рана;CX3.6;5
08.07.2020;RU3111005017102;Нет схемы;CX3.7;0
08.07.2020;NL0668993298;Схема №3.6 Рана;ГЕМОР;5
08.07.2020;NL0718460462;Нет схемы;ARTROZ;0
08.07.2020;RU3101090120331;Нет схемы;4QСРЫВКР;0
09.07.2020;NL0587335092;Схема №3.6 Рана;CX3.6;5
09.07.2020;RU3111005007578;Схема №3.6 Рана;TRCHELUS;5
11.07.2020;RU3101090129863;Нет схемы;СХ3.6К1;0
11.07.2020;NL0883344983;Схема №3.6 Рана;CX3.6;5
12.07.2020;NL0576254421;Схема №3.6 Рана;ИНДУРСОС;5
12.07.2020;NL0615059585;Схема №3.6 Рана;ГЕМОР;5
13.07.2020;DE0539280945;Схема №3.6 Рана;CX3.6;5
14.07.2020;RU3110204122421;Схема №3.6 Рана;ЦЕФТ;5
14.07.2020;RU3101150140466;Нет схемы;РАНА 1Q;0
15.07.2020;NL0664071507;Схема №3.6 Рана;ГЕМОР;5
15.07.2020;RU3110204140644;Схема №3.6 Рана;ТР.ВУЛЬВ;5
16.07.2020;DE0360689540;Нет схемы;СХ3.6К2;0
16.07.2020;RU3101090117742;Нет схемы;СХ3.6К4;0
17.07.2020;NL0879312990;Схема №3.6 Рана;CX3.6;5
17.07.2020;NL0669643426;Схема №3.6 Рана;CX3.6;5
19.07.2020;RU3101150140662;Нет схемы;СХ3.6К4;0
20.07.2020;NL7323593483;Схема №3.6 Рана;CX3.6;5
23.07.2020;RU3110204130848;Схема №3.6 Рана;ТР.ВЫМЕН;5
23.07.2020;RU3110204140905;Схема №3.6 Рана;ТР.ВУЛЬВ;5
24.07.2020;RU3110204130558;Схема №3.6 Рана;ТР.ВУЛЬВ;5
25.07.2020;NL0687252233;Схема №3.6 Рана;GEMORRAG;5
25.07.2020;NL0742359288;Схема №3.6 Рана;AGALAKT;5
26.07.2020;RU3111005046066;Схема №3.6 Рана;БЕНСТ;5
26.07.2020;NL0675043889;Схема №3.6 Рана;AGALAKT;5
26.07.2020;RU3101090116879;Схема №3.6 Рана;3Q;5
29.07.2020;RU3111005017157;Схема №3.6 Рана;ГЕМОР;5
29.07.2020;NL0668993298;Схема №3.6 Рана;FNHJA13;5
30.07.2020;NL0687252233;Схема №3.6 Рана;ГЕМОР;5
30.07.2020;NL0714639695;Схема №3.6 Рана;TR.KREST;5
30.07.2020;RU3101090119856;Схема №3.6 Рана;КЕРАТИТ;5
31.07.2020;RU3111005046066;Схема №3.6 Рана;ЦЕФТ;5
31.07.2020;RU3111005016416;Схема №3.6 Рана;ТР СУСТ;5
31.07.2020;RU3101090116900;Схема №3.6 Рана;АБСЦ ВЫМ;5
04.08.2020;RU3110204120035;Схема №3.6 Рана;ТР.ВУЛЬВ;5
05.08.2020;RU3111005046066;Схема №3.6 Рана;АЗИТР;5
05.08.2020;RU3111005007673;Схема №3.6 Рана;АТРОФ4;5
05.08.2020;RU3111005008968;Схема №3.6 Рана;ДЕФОРСУС;5
06.08.2020;RU3101090129719;Схема №3.6 Рана;СХ3.6;5
07.08.2020;RU3101150108639;Схема №3.6 Рана;СХ3.6;5
07.08.2020;RU3101150108671;Схема №3.6 Рана;СХ3.6;5
07.08.2020;RU3101100503366;Схема №3.6 Рана;АТРОФ2Q;5
08.08.2020;RU3111005017083;Схема №3.6 Рана;АТРОФ2;5
09.08.2020;RU3101090120917;Схема №3.6 Рана;СХ3.6;5
11.08.2020;RU3110204123036;Нет схемы;ТР ГЛАЗА;0
11.08.2020;RU3110204140665;Схема №3.6 Рана;ТР.ВЫМЕН;5
12.08.2020;RU3101090129719;Нет схемы;СХ3.6К34;0
12.08.2020;RU3101090157450;Схема №3.7 Растяжение;СХ3.7;3
14.08.2020;RU3101090119901;Схема №3.6 Рана;ТР ВЫМЕН;5
15.08.2020;RU3111005017104;Схема №3.6 Рана;АТРОФ 4;5
15.08.2020;NL0637061494;Схема №3.6 Рана;CX3.6;5
17.08.2020;RU3101150108639;Схема №3.6 Рана;СХ3.6;5
18.08.2020;RU3101090128230;Схема №3.6 Рана;СХ№3.6;5
19.08.2020;RU3101090128816;Схема №3.6 Рана;ПОЗВОНОЧ;5
20.08.2020;RU3101090128816;Схема №3.6 Рана;СХ3.6;5
21.08.2020;DE0358676088;Схема №3.7 Растяжение;СХ3.7;3
23.08.2020;RU3101090128230;Схема №3.6 Рана;СХ№3.6;5
23.08.2020;NL0668993298;Схема №3.6 Рана;АТРО123Q;5
23.08.2020;RU3111005017083;Схема №3.6 Рана;АТРОФ2Q;5
25.08.2020;RU3101090128816;Схема №3.6 Рана;СХ3.6;5
26.08.2020;RU3110204140957;Схема №3.6 Рана;ТР.ВУЛЬВ;5
26.08.2020;NL0668993298;Схема №3.6 Рана;3G ATROF;5
27.08.2020;NL0642130886;Схема №3.6 Рана;С/С;5
28.08.2020;RU3101090120846;Нет схемы;СХ3.6К4;0
31.08.2020;RU3101090128230;Схема №3.6 Рана;СХ№3.6;5
01.09.2020;RU3101090129927;Нет схемы;ВЕКО;0
01.09.2020;NL0736445348;Схема №3.6 Рана;TR.POZVO;5
07.09.2020;RU3101090120823;Нет схемы;СХ3.6К3;0
07.09.2020;NL0871925358;Нет схемы;СХ3.6К;0
11.09.2020;RU3101150166865;Нет схемы;СХ3.612;0
13.09.2020;RU3111005017182;Схема №3.6 Рана;ATROF 1Q;5
15.09.2020;NL0668993298;Схема №3.6 Рана;АТРОФ24Q;5
15.09.2020;HU3372974186;Схема №3.6 Рана;CX3.6;5
16.09.2020;RU3101100546634;Схема №3.6 Рана;СХ3.6;5
16.09.2020;RU3110204123678;Схема №3.6 Рана;АБЦЕСС;5
19.09.2020;RU3110204121457;Схема №3.7 Растяжение;СХ3.7;3
25.09.2020;RU3101100549757;Нет схемы;СХ3.6К3;0
27.09.2020;RU3101150166857;Схема №3.6 Рана;ПУПГРЫЖА;5
27.09.2020;RU3110204121146;Схема №3.7 Растяжение;СХ3.7;3
28.09.2020;RU3110204140963;Схема №3.6 Рана;ТР.ВЫМЕН;5
28.09.2020;NL0668993298;Схема №3.6 Рана;AGALAKT;5
29.09.2020;RU3111005007057;Схема №3.6 Рана;CX3.6;5
30.09.2020;RU3101150108427;Схема №3.6 Рана;СХ3.6;5
01.10.2020;RU3101090126391;Схема №3.7 Растяжение;СХ№3.7;3
01.10.2020;RU3101100503666;Схема №3.6 Рана;ТР ЛЕВГЛ;5
02.10.2020;RU3101090120823;Нет схемы;СХ3.6К4;0
02.10.2020;RU3101090130176;Нет схемы;СХ3.6К4;0
04.10.2020;RU3101090126391;Схема №3.7 Растяжение;СХ№3.7;3
04.10.2020;RU3101090118782;Схема №3.7 Растяжение;ИНФ 3Q;3
04.10.2020;RU3110204121294;Схема №3.6 Рана;ТР.ВЫМЕН;5
05.10.2020;RU3110204122093;Нет схемы;СХ3.6К;0
06.10.2020;RU3101050305153;Нет схемы;СХ3.6К4;0
08.10.2020;NL0899099765;Схема №3.6 Рана;GEMORRAG;5
09.10.2020;RU3101090120917;Схема №3.6 Рана;СХ36ГЛАЗ;5
09.10.2020;NL0734610355;Схема №3.6 Рана;CX3.6;5
11.10.2020;RU3110204140963;Схема №3.6 Рана;ТР.ВЫМЕН;5
11.10.2020;RU3101150140382;Схема №3.7 Растяжение;СХ3.7;3
11.10.2020;RU3111005007265;Схема №3.6 Рана;АБСЦВЫМЕ;5
